0	50	0
50	100	0
100	150	0
150	200	0
200	250	0
250	300	0
300	350	0
350	400	0
400	450	0
450	500	0
500	550	0
550	600	0
600	650	0
650	700	0
700	750	0
750	800	0
800	850	0
850	900	0
900	950	0
950	1000	0
1000	1050	0
1050	1100	0
1100	1150	0
1150	1200	0
1200	1250	0
1250	1300	0
1300	1350	1
1350	1400	0
1400	1450	0
1450	1500	0
1500	1550	0
1550	1600	0
1600	1650	0
1650	1700	1
1700	1750	0
1750	1800	1
1800	1850	0
1850	1900	0
1900	1950	1
1950	2000	1
2000	2050	1
2050	2100	0
2100	2150	0
2150	2200	0
2200	2250	1
2250	2300	0
2300	2350	1
2350	2400	1
2400	2450	1
2450	2500	1
2500	2550	0
2550	2600	0
2600	2650	2
2650	2700	1
2700	2750	1
2750	2800	0
2800	2850	0
2850	2900	4
2900	2950	3
2950	3000	3
3000	3050	0
3050	3100	1
3100	3150	1
3150	3200	1
3200	3250	1
3250	3300	0
3300	3350	2
3350	3400	3
3400	3450	3
3450	3500	1
3500	3550	5
3550	3600	1
3600	3650	1
3650	3700	0
3700	3750	3
3750	3800	0
3800	3850	0
3850	3900	0
3900	3950	3
3950	4000	1
4000	4050	2
4050	4100	1
4100	4150	1
4150	4200	2
4200	4250	3
4250	4300	1
4300	4350	6
4350	4400	4
4400	4450	1
4450	4500	2
4500	4550	3
4550	4600	0
4600	4650	2
4650	4700	0
4700	4750	3
4750	4800	3
4800	4850	0
4850	4900	0
4900	4950	0
4950	5000	3
5000	5050	3
5050	5100	0
5100	5150	2
5150	5200	4
5200	5250	3
5250	5300	0
5300	5350	3
5350	5400	3
5400	5450	1
5450	5500	3
5500	5550	2
5550	5600	0
5600	5650	1
5650	5700	2
5700	5750	0
5750	5800	5
5800	5850	2
5850	5900	2
5900	5950	3
5950	6000	2
6000	6050	1
6050	6100	3
6100	6150	0
6150	6200	0
6200	6250	3
6250	6300	7
6300	6350	4
6350	6400	1
6400	6450	0
6450	6500	2
6500	6550	3
6550	6600	0
6600	6650	3
6650	6700	1
6700	6750	2
6750	6800	3
6800	6850	0
6850	6900	3
6900	6950	3
6950	7000	2
7000	7050	2
7050	7100	2
7100	7150	3
7150	7200	3
7200	7250	1
7250	7300	2
7300	7350	2
7350	7400	3
7400	7450	0
7450	7500	4
7500	7550	1
7550	7600	0
7600	7650	0
7650	7700	1
7700	7750	3
7750	7800	1
7800	7850	4
7850	7900	0
7900	7950	1
7950	8000	0
8000	8050	1
8050	8100	1
8100	8150	0
8150	8200	0
8200	8250	3
8250	8300	1
8300	8350	1
8350	8400	3
8400	8450	0
8450	8500	0
8500	8550	3
8550	8600	3
8600	8650	1
8650	8700	0
8700	8750	2
8750	8800	2
8800	8850	4
8850	8900	2
8900	8950	1
8950	9000	1
9000	9050	1
9050	9100	3
