0	50	0
50	100	0
100	150	0
150	200	0
200	250	0
250	300	0
300	350	0
350	400	0
400	450	0
450	500	0
500	550	0
550	600	0
600	650	0
650	700	0
700	750	0
750	800	0
800	850	0
850	900	0
900	950	0
950	1000	0
1000	1050	0
1050	1100	0
1100	1150	0
1150	1200	0
1200	1250	0
1250	1300	0
1300	1350	0
1350	1400	0
1400	1450	0
1450	1500	0
1500	1550	0
1550	1600	0
1600	1650	0
1650	1700	0
1700	1750	0
1750	1800	0
1800	1850	0
1850	1900	0
1900	1950	0
1950	2000	0
2000	2050	0
2050	2100	0
2100	2150	0
2150	2200	0
2200	2250	0
2250	2300	0
2300	2350	0
2350	2400	0
2400	2450	0
2450	2500	0
2500	2550	0
2550	2600	0
2600	2650	0
2650	2700	0
2700	2750	0
2750	2800	0
2800	2850	0
2850	2900	0
2900	2950	0
2950	3000	0
3000	3050	0
3050	3100	0
3100	3150	0
3150	3200	0
3200	3250	0
3250	3300	0
3300	3350	0
3350	3400	0
3400	3450	0
3450	3500	1
3500	3550	0
3550	3600	0
3600	3650	0
3650	3700	0
3700	3750	0
3750	3800	0
3800	3850	0
3850	3900	1
3900	3950	0
3950	4000	0
4000	4050	0
4050	4100	0
4100	4150	0
4150	4200	0
4200	4250	0
4250	4300	0
4300	4350	0
4350	4400	1
4400	4450	0
4450	4500	0
4500	4550	0
4550	4600	0
4600	4650	0
4650	4700	0
4700	4750	1
4750	4800	0
4800	4850	0
4850	4900	0
4900	4950	0
4950	5000	1
5000	5050	1
5050	5100	0
5100	5150	0
5150	5200	0
5200	5250	0
5250	5300	0
5300	5350	0
5350	5400	0
5400	5450	1
5450	5500	0
5500	5550	1
5550	5600	0
5600	5650	0
5650	5700	1
5700	5750	0
5750	5800	1
5800	5850	0
5850	5900	1
5900	5950	0
5950	6000	0
6000	6050	0
6050	6100	1
6100	6150	1
6150	6200	1
6200	6250	0
6250	6300	1
6300	6350	1
6350	6400	1
6400	6450	0
6450	6500	1
6500	6550	0
6550	6600	0
6600	6650	1
6650	6700	2
6700	6750	0
6750	6800	1
6800	6850	1
6850	6900	1
6900	6950	1
6950	7000	0
7000	7050	0
7050	7100	0
7100	7150	1
7150	7200	0
7200	7250	2
7250	7300	1
7300	7350	1
7350	7400	0
7400	7450	2
7450	7500	1
7500	7550	0
7550	7600	2
7600	7650	1
7650	7700	0
7700	7750	2
7750	7800	0
7800	7850	1
7850	7900	0
7900	7950	0
7950	8000	1
8000	8050	0
8050	8100	2
8100	8150	1
8150	8200	0
8200	8250	0
8250	8300	1
8300	8350	1
8350	8400	0
8400	8450	0
8450	8500	1
8500	8550	3
8550	8600	0
8600	8650	0
8650	8700	1
8700	8750	1
8750	8800	2
8800	8850	0
8850	8900	0
8900	8950	0
8950	9000	0
9000	9050	0
9050	9100	1
9100	9150	4
9150	9200	0
9200	9250	1
9250	9300	0
9300	9350	0
9350	9400	1
9400	9450	0
9450	9500	1
9500	9550	0
9550	9600	2
9600	9650	1
9650	9700	1
9700	9750	1
9750	9800	2
9800	9850	1
9850	9900	4
9900	9950	0
9950	10000	1
10000	10050	0
10050	10100	1
10100	10150	0
10150	10200	2
10200	10250	2
10250	10300	3
10300	10350	1
10350	10400	2
10400	10450	2
10450	10500	1
10500	10550	1
10550	10600	1
10600	10650	2
10650	10700	1
10700	10750	1
10750	10800	1
10800	10850	0
10850	10900	0
10900	10950	1
10950	11000	1
11000	11050	2
11050	11100	2
11100	11150	2
11150	11200	0
11200	11250	0
11250	11300	1
11300	11350	1
11350	11400	0
11400	11450	2
11450	11500	2
11500	11550	0
11550	11600	4
11600	11650	0
11650	11700	1
11700	11750	4
11750	11800	0
11800	11850	3
11850	11900	0
11900	11950	1
11950	12000	1
12000	12050	0
12050	12100	3
12100	12150	0
12150	12200	1
12200	12250	0
12250	12300	1
12300	12350	2
12350	12400	3
12400	12450	1
12450	12500	1
12500	12550	0
12550	12600	1
12600	12650	0
12650	12700	2
12700	12750	1
12750	12800	3
12800	12850	0
12850	12900	0
12900	12950	1
12950	13000	1
13000	13050	1
13050	13100	0
13100	13150	4
13150	13200	1
13200	13250	0
13250	13300	0
13300	13350	2
13350	13400	3
13400	13450	0
13450	13500	1
13500	13550	0
13550	13600	1
13600	13650	0
13650	13700	2
13700	13750	0
13750	13800	0
13800	13850	1
13850	13900	1
13900	13950	3
13950	14000	1
14000	14050	2
14050	14100	0
14100	14150	1
14150	14200	1
14200	14250	1
14250	14300	1
14300	14350	2
14350	14400	1
14400	14450	1
14450	14500	0
14500	14550	1
14550	14600	0
14600	14650	1
14650	14700	1
14700	14750	0
14750	14800	3
14800	14850	0
14850	14900	5
14900	14950	2
14950	15000	2
15000	15050	0
15050	15100	1
15100	15150	2
15150	15200	1
15200	15250	0
15250	15300	3
15300	15350	3
