324.233	326.445	33
326.445	328.657	52
328.657	330.869	70
330.869	333.08	85
333.08	335.292	125
335.292	337.504	120
337.504	339.716	151
339.716	341.927	175
341.927	344.139	187
344.139	346.351	205
346.351	348.562	240
348.562	350.774	259
350.774	352.986	288
352.986	355.198	238
355.198	357.409	272
357.409	359.621	266
359.621	361.833	263
361.833	364.045	268
364.045	366.256	209
366.256	368.468	218
368.468	370.68	180
370.68	372.891	172
372.891	375.103	142
375.103	377.315	130
377.315	379.527	109
379.527	381.738	94
381.738	383.95	71
383.95	386.162	55
386.162	388.374	46
388.374	390.585	28
