18218.4	18280.3	51
18280.3	18342.2	71
18342.2	18404.2	87
18404.2	18466.1	81
18466.1	18528	110
18528	18590	142
18590	18651.9	134
18651.9	18713.8	182
18713.8	18775.7	210
18775.7	18837.7	234
18837.7	18899.6	235
18899.6	18961.5	257
18961.5	19023.5	275
19023.5	19085.4	260
19085.4	19147.3	267
19147.3	19209.3	233
19209.3	19271.2	257
19271.2	19333.1	248
19333.1	19395.1	222
19395.1	19457	179
19457	19518.9	171
19518.9	19580.9	169
19580.9	19642.8	148
19642.8	19704.7	133
19704.7	19766.6	98
19766.6	19828.6	92
19828.6	19890.5	63
19890.5	19952.4	64
19952.4	20014.4	45
20014.4	20076.3	33
