686.92	691.31	38
691.31	695.7	58
695.7	700.09	91
700.09	704.481	105
704.481	708.871	144
708.871	713.261	130
713.261	717.651	149
717.651	722.041	197
722.041	726.431	204
726.431	730.821	231
730.821	735.211	245
735.211	739.601	255
739.601	743.992	272
743.992	748.382	251
748.382	752.772	270
752.772	757.162	265
757.162	761.552	224
761.552	765.942	214
765.942	770.332	194
770.332	774.722	186
774.722	779.113	176
779.113	783.503	175
783.503	787.893	159
787.893	792.283	114
792.283	796.673	103
796.673	801.063	75
801.063	805.453	88
805.453	809.843	62
809.843	814.234	47
814.234	818.624	29
