138765	139148	42
139148	139532	68
139532	139915	61
139915	140298	86
140298	140682	101
140682	141065	117
141065	141448	139
141448	141832	152
141832	142215	172
142215	142599	212
142599	142982	201
142982	143365	221
143365	143749	248
143749	144132	257
144132	144515	245
144515	144899	265
144899	145282	264
145282	145665	260
145665	146049	211
146049	146432	224
146432	146815	236
146815	147199	196
147199	147582	143
147582	147965	129
147965	148349	131
148349	148732	114
148732	149115	85
149115	149499	64
149499	149882	64
149882	150265	43
