936180	938268	36
938268	940356	53
940356	942444	71
942444	944532	96
944532	946620	95
946620	948708	125
948708	950797	141
950797	952885	167
952885	954973	174
954973	957061	208
957061	959149	214
959149	961237	248
961237	963325	236
963325	965413	270
965413	967502	264
967502	969590	248
969590	971678	262
971678	973766	249
973766	975854	236
975854	977942	229
977942	980030	206
980030	982118	175
982118	984207	153
984207	986295	150
986295	988383	102
988383	990471	115
990471	992559	72
992559	994647	68
994647	996735	47
996735	998823	41
