2346.94	2357.43	46
2357.43	2367.92	62
2367.92	2378.42	96
2378.42	2388.91	100
2388.91	2399.4	109
2399.4	2409.89	137
2409.89	2420.38	146
2420.38	2430.88	169
2430.88	2441.37	186
2441.37	2451.86	215
2451.86	2462.35	265
2462.35	2472.84	243
2472.84	2483.33	251
2483.33	2493.83	266
2493.83	2504.32	246
2504.32	2514.81	261
2514.81	2525.3	257
2525.3	2535.79	245
2535.79	2546.28	213
2546.28	2556.78	186
2556.78	2567.27	194
2567.27	2577.76	183
2577.76	2588.25	154
2588.25	2598.74	144
2598.74	2609.24	98
2609.24	2619.73	82
2619.73	2630.22	71
2630.22	2640.71	58
2640.71	2651.2	33
2651.2	2661.69	35
