515574	516739	40
516739	517904	47
517904	519069	70
519069	520233	83
520233	521398	105
521398	522563	112
522563	523727	122
523727	524892	156
524892	526057	190
526057	527221	196
527221	528386	211
528386	529551	238
529551	530716	228
530716	531880	265
531880	533045	252
533045	534210	277
534210	535374	269
535374	536539	241
536539	537704	247
537704	538868	209
538868	540033	180
540033	541198	200
541198	542363	161
542363	543527	147
543527	544692	136
544692	545857	92
545857	547021	71
547021	548186	93
548186	549351	59
549351	550515	54
