326.046	328.179	47
328.179	330.313	53
330.313	332.446	83
332.446	334.58	91
334.58	336.714	108
336.714	338.847	138
338.847	340.981	184
340.981	343.114	205
343.114	345.248	222
345.248	347.381	228
347.381	349.515	236
349.515	351.648	256
351.648	353.782	267
353.782	355.915	246
355.915	358.049	247
358.049	360.183	240
360.183	362.316	240
362.316	364.45	246
364.45	366.583	200
366.583	368.717	202
368.717	370.85	192
370.85	372.984	158
372.984	375.117	136
375.117	377.251	125
377.251	379.385	96
379.385	381.518	90
381.518	383.652	75
383.652	385.785	71
385.785	387.919	41
387.919	390.052	28
