936109	938223	48
938223	940337	56
940337	942451	61
942451	944565	76
944565	946679	106
946679	948793	111
948793	950907	156
950907	953021	163
953021	955135	173
955135	957248	198
957248	959362	248
959362	961476	224
961476	963590	226
963590	965704	256
965704	967818	259
967818	969932	261
969932	972046	252
972046	974160	239
974160	976274	257
976274	978388	213
978388	980502	190
980502	982616	204
982616	984730	164
984730	986844	145
986844	988958	116
988958	991072	106
991072	993185	93
993185	995299	59
995299	997413	44
997413	999527	47
