683.935	688.396	35
688.396	692.857	60
692.857	697.319	80
697.319	701.78	99
701.78	706.241	107
706.241	710.702	118
710.702	715.163	153
715.163	719.625	202
719.625	724.086	184
724.086	728.547	221
728.547	733.008	238
733.008	737.469	234
737.469	741.93	258
741.93	746.392	252
746.392	750.853	261
750.853	755.314	244
755.314	759.775	242
759.775	764.236	262
764.236	768.698	237
768.698	773.159	234
773.159	777.62	167
777.62	782.081	171
782.081	786.542	192
786.542	791.004	130
791.004	795.465	90
795.465	799.926	80
799.926	804.387	71
804.387	808.848	43
808.848	813.31	42
813.31	817.771	44
