1306.32	1312.72	39
1312.72	1319.13	51
1319.13	1325.53	68
1325.53	1331.93	118
1331.93	1338.33	114
1338.33	1344.73	133
1344.73	1351.13	160
1351.13	1357.53	165
1357.53	1363.94	190
1363.94	1370.34	209
1370.34	1376.74	239
1376.74	1383.14	219
1383.14	1389.54	261
1389.54	1395.94	249
1395.94	1402.35	249
1402.35	1408.75	271
1408.75	1415.15	252
1415.15	1421.55	256
1421.55	1427.95	224
1427.95	1434.35	188
1434.35	1440.75	181
1440.75	1447.16	147
1447.16	1453.56	157
1453.56	1459.96	120
1459.96	1466.36	121
1466.36	1472.76	93
1472.76	1479.16	97
1479.16	1485.56	79
1485.56	1491.97	58
1491.97	1498.37	43
