280	1.01034e-005
281	1.00403e-005
282	9.9777e-006
283	9.9157e-006
284	9.85428e-006
285	9.79341e-006
286	9.7331e-006
287	9.67335e-006
288	9.61413e-006
289	9.55545e-006
290	9.49731e-006
291	9.43968e-006
292	9.38258e-006
293	9.32599e-006
294	9.2699e-006
295	9.21431e-006
296	9.15922e-006
297	9.10462e-006
298	9.0505e-006
299	8.99685e-006
300	8.94368e-006
301	8.89097e-006
302	8.83873e-006
303	8.78694e-006
304	8.73559e-006
305	8.6847e-006
306	8.63424e-006
307	8.58422e-006
308	8.53463e-006
309	8.48547e-006
310	8.43672e-006
311	8.38839e-006
312	8.34047e-006
313	8.29296e-006
314	8.24585e-006
315	8.19913e-006
316	8.15281e-006
317	8.10688e-006
318	8.06133e-006
319	8.01616e-006
320	7.97137e-006
321	7.92695e-006
322	7.8829e-006
323	7.83921e-006
324	7.79588e-006
325	7.75291e-006
326	7.71028e-006
327	7.66801e-006
328	7.62608e-006
329	7.58449e-006
330	7.54324e-006
331	7.50232e-006
332	7.46173e-006
333	7.42147e-006
334	7.38153e-006
335	7.34191e-006
336	7.3026e-006
337	7.26361e-006
338	7.22493e-006
339	7.18656e-006
340	7.14848e-006
341	7.11071e-006
342	7.07323e-006
343	7.03605e-006
344	6.99916e-006
345	6.96255e-006
346	6.92624e-006
347	6.8902e-006
348	6.85444e-006
349	6.81896e-006
350	6.78375e-006
351	6.74881e-006
352	6.71413e-006
353	6.67973e-006
354	6.64558e-006
355	6.6117e-006
356	6.57807e-006
357	6.5447e-006
358	6.51158e-006
359	6.4787e-006
360	6.44608e-006
361	6.4137e-006
362	6.38156e-006
363	6.34966e-006
364	6.318e-006
365	6.28657e-006
366	6.25538e-006
367	6.22442e-006
368	6.19368e-006
369	6.16317e-006
370	6.13288e-006
371	6.10282e-006
372	6.07298e-006
373	6.04335e-006
374	6.01394e-006
375	5.98474e-006
376	5.95575e-006
377	5.92697e-006
378	5.8984e-006
379	5.87003e-006
380	5.84187e-006
381	5.8139e-006
382	5.78614e-006
383	5.75857e-006
384	5.7312e-006
385	5.70403e-006
386	5.67704e-006
387	5.65025e-006
388	5.62364e-006
389	5.59722e-006
390	5.57099e-006
391	5.54494e-006
392	5.51907e-006
393	5.49338e-006
394	5.46786e-006
395	5.44253e-006
396	5.41737e-006
397	5.39238e-006
398	5.36757e-006
399	5.34292e-006
400	5.31844e-006
401	5.29413e-006
402	5.26999e-006
403	5.24601e-006
404	5.22219e-006
405	5.19854e-006
406	5.17504e-006
407	5.1517e-006
408	5.12852e-006
409	5.10549e-006
410	5.08262e-006
411	5.0599e-006
412	5.03734e-006
413	5.01492e-006
414	4.99265e-006
415	4.97053e-006
416	4.94855e-006
417	4.92672e-006
418	4.90503e-006
419	4.88349e-006
420	4.86209e-006
421	4.84082e-006
422	4.8197e-006
423	4.79871e-006
424	4.77786e-006
425	4.75714e-006
426	4.73656e-006
427	4.71611e-006
428	4.69579e-006
429	4.67561e-006
430	4.65555e-006
431	4.63562e-006
432	4.61582e-006
433	4.59614e-006
434	4.57659e-006
435	4.55716e-006
436	4.53786e-006
437	4.51868e-006
438	4.49961e-006
439	4.48067e-006
440	4.46185e-006
441	4.44315e-006
442	4.42456e-006
443	4.40609e-006
444	4.38773e-006
445	4.36949e-006
446	4.35136e-006
447	4.33334e-006
448	4.31544e-006
449	4.29764e-006
450	4.27996e-006
451	4.26238e-006
452	4.24491e-006
453	4.22755e-006
454	4.21029e-006
455	4.19314e-006
456	4.17609e-006
457	4.15915e-006
458	4.14231e-006
459	4.12557e-006
460	4.10893e-006
461	4.09239e-006
462	4.07595e-006
463	4.05961e-006
464	4.04337e-006
465	4.02722e-006
466	4.01117e-006
467	3.99522e-006
468	3.97936e-006
469	3.96359e-006
470	3.94792e-006
471	3.93234e-006
472	3.91685e-006
473	3.90145e-006
474	3.88615e-006
475	3.87093e-006
476	3.8558e-006
477	3.84076e-006
478	3.82581e-006
479	3.81095e-006
480	3.79617e-006
481	3.78147e-006
482	3.76686e-006
483	3.75234e-006
484	3.7379e-006
485	3.72354e-006
486	3.70927e-006
487	3.69507e-006
488	3.68096e-006
489	3.66693e-006
490	3.65298e-006
491	3.6391e-006
492	3.62531e-006
493	3.61159e-006
494	3.59795e-006
495	3.58439e-006
496	3.57091e-006
497	3.5575e-006
498	3.54416e-006
499	3.5309e-006
500	3.51771e-006
501	3.5046e-006
502	3.49156e-006
503	3.4786e-006
504	3.4657e-006
505	3.45288e-006
506	3.44012e-006
507	3.42744e-006
508	3.41483e-006
509	3.40229e-006
510	3.38981e-006
511	3.37741e-006
512	3.36507e-006
513	3.3528e-006
514	3.34059e-006
515	3.32845e-006
516	3.31638e-006
517	3.30438e-006
518	3.29243e-006
519	3.28056e-006
520	3.26874e-006
521	3.25699e-006
522	3.24531e-006
523	3.23368e-006
524	3.22212e-006
525	3.21062e-006
526	3.19918e-006
527	3.1878e-006
528	3.17649e-006
529	3.16523e-006
530	3.15403e-006
531	3.14289e-006
532	3.13181e-006
533	3.12079e-006
534	3.10983e-006
535	3.09892e-006
536	3.08807e-006
537	3.07728e-006
538	3.06655e-006
539	3.05587e-006
540	3.04524e-006
541	3.03467e-006
542	3.02416e-006
543	3.0137e-006
544	3.00329e-006
545	2.99294e-006
546	2.98264e-006
547	2.9724e-006
548	2.9622e-006
549	2.95206e-006
550	2.94197e-006
551	2.93194e-006
552	2.92195e-006
553	2.91201e-006
554	2.90213e-006
555	2.89229e-006
556	2.88251e-006
557	2.87277e-006
558	2.86309e-006
559	2.85345e-006
560	2.84386e-006
561	2.83432e-006
562	2.82483e-006
563	2.81538e-006
564	2.80598e-006
565	2.79663e-006
566	2.78732e-006
567	2.77807e-006
568	2.76885e-006
569	2.75969e-006
570	2.75056e-006
571	2.74149e-006
572	2.73246e-006
573	2.72347e-006
574	2.71453e-006
575	2.70563e-006
576	2.69677e-006
577	2.68796e-006
578	2.67919e-006
579	2.67046e-006
580	2.66178e-006
581	2.65314e-006
582	2.64454e-006
583	2.63598e-006
584	2.62746e-006
585	2.61898e-006
586	2.61055e-006
587	2.60215e-006
588	2.5938e-006
589	2.58549e-006
590	2.57721e-006
591	2.56898e-006
592	2.56078e-006
593	2.55263e-006
594	2.54451e-006
595	2.53643e-006
596	2.52839e-006
597	2.52039e-006
598	2.51242e-006
599	2.5045e-006
600	2.49661e-006
601	2.48876e-006
602	2.48094e-006
603	2.47316e-006
604	2.46542e-006
605	2.45771e-006
606	2.45004e-006
607	2.44241e-006
608	2.43481e-006
609	2.42725e-006
610	2.41972e-006
611	2.41223e-006
612	2.40477e-006
613	2.39735e-006
614	2.38996e-006
615	2.3826e-006
616	2.37528e-006
617	2.36799e-006
618	2.36074e-006
619	2.35351e-006
620	2.34633e-006
621	2.33917e-006
622	2.33205e-006
623	2.32496e-006
624	2.3179e-006
625	2.31087e-006
626	2.30388e-006
627	2.29692e-006
628	2.28998e-006
629	2.28308e-006
630	2.27622e-006
631	2.26938e-006
632	2.26257e-006
633	2.25579e-006
634	2.24905e-006
635	2.24233e-006
636	2.23564e-006
637	2.22899e-006
638	2.22236e-006
639	2.21576e-006
640	2.2092e-006
641	2.20266e-006
642	2.19615e-006
643	2.18967e-006
644	2.18321e-006
645	2.17679e-006
646	2.17039e-006
647	2.16403e-006
648	2.15769e-006
649	2.15137e-006
650	2.14509e-006
651	2.13883e-006
652	2.1326e-006
653	2.1264e-006
654	2.12022e-006
655	2.11408e-006
656	2.10795e-006
657	2.10186e-006
658	2.09579e-006
659	2.08975e-006
660	2.08373e-006
661	2.07774e-006
662	2.07177e-006
663	2.06583e-006
664	2.05992e-006
665	2.05403e-006
666	2.04817e-006
667	2.04233e-006
668	2.03651e-006
669	2.03072e-006
670	2.02496e-006
671	2.01922e-006
672	2.0135e-006
673	2.00781e-006
674	2.00215e-006
675	1.9965e-006
676	1.99088e-006
677	1.98529e-006
678	1.97972e-006
679	1.97417e-006
680	1.96864e-006
681	1.96314e-006
682	1.95766e-006
683	1.9522e-006
684	1.94677e-006
685	1.94136e-006
686	1.93597e-006
687	1.9306e-006
688	1.92526e-006
689	1.91994e-006
690	1.91464e-006
691	1.90936e-006
692	1.9041e-006
693	1.89887e-006
694	1.89365e-006
695	1.88846e-006
696	1.88329e-006
697	1.87814e-006
698	1.87301e-006
699	1.86791e-006
700	1.86282e-006
701	1.85775e-006
702	1.85271e-006
703	1.84768e-006
704	1.84268e-006
705	1.8377e-006
706	1.83273e-006
707	1.82779e-006
708	1.82286e-006
709	1.81796e-006
710	1.81308e-006
711	1.80821e-006
712	1.80337e-006
713	1.79854e-006
714	1.79373e-006
715	1.78895e-006
716	1.78418e-006
717	1.77943e-006
718	1.7747e-006
719	1.76999e-006
720	1.7653e-006
721	1.76062e-006
722	1.75597e-006
723	1.75133e-006
724	1.74671e-006
725	1.74211e-006
726	1.73753e-006
727	1.73296e-006
728	1.72842e-006
729	1.72389e-006
730	1.71938e-006
731	1.71489e-006
732	1.71041e-006
733	1.70595e-006
734	1.70151e-006
735	1.69709e-006
736	1.69268e-006
737	1.68829e-006
738	1.68392e-006
739	1.67957e-006
740	1.67523e-006
741	1.67091e-006
742	1.6666e-006
743	1.66231e-006
744	1.65804e-006
745	1.65379e-006
746	1.64955e-006
747	1.64533e-006
748	1.64112e-006
749	1.63693e-006
750	1.63275e-006
751	1.6286e-006
752	1.62445e-006
753	1.62033e-006
754	1.61622e-006
755	1.61212e-006
756	1.60804e-006
757	1.60398e-006
758	1.59993e-006
759	1.59589e-006
760	1.59187e-006
761	1.58787e-006
762	1.58388e-006
763	1.57991e-006
764	1.57595e-006
765	1.57201e-006
766	1.56808e-006
767	1.56416e-006
768	1.56026e-006
769	1.55638e-006
770	1.55251e-006
771	1.54865e-006
772	1.54481e-006
773	1.54098e-006
774	1.53717e-006
775	1.53337e-006
776	1.52959e-006
777	1.52581e-006
778	1.52206e-006
779	1.51831e-006
780	1.51458e-006
781	1.51087e-006
782	1.50717e-006
783	1.50348e-006
784	1.4998e-006
785	1.49614e-006
786	1.49249e-006
787	1.48886e-006
788	1.48524e-006
789	1.48163e-006
790	1.47803e-006
791	1.47445e-006
792	1.47088e-006
793	1.46732e-006
794	1.46378e-006
795	1.46025e-006
796	1.45673e-006
797	1.45323e-006
798	1.44973e-006
799	1.44625e-006
800	1.44278e-006
801	1.43933e-006
802	1.43589e-006
803	1.43246e-006
804	1.42904e-006
805	1.42563e-006
806	1.42224e-006
807	1.41886e-006
808	1.41549e-006
809	1.41213e-006
810	1.40878e-006
811	1.40545e-006
812	1.40213e-006
813	1.39882e-006
814	1.39552e-006
815	1.39223e-006
816	1.38895e-006
817	1.38569e-006
818	1.38244e-006
819	1.3792e-006
820	1.37597e-006
821	1.37275e-006
822	1.36954e-006
823	1.36635e-006
824	1.36316e-006
825	1.35999e-006
826	1.35683e-006
827	1.35367e-006
828	1.35053e-006
829	1.3474e-006
830	1.34428e-006
831	1.34118e-006
832	1.33808e-006
833	1.33499e-006
834	1.33192e-006
835	1.32885e-006
836	1.3258e-006
837	1.32275e-006
838	1.31972e-006
839	1.3167e-006
840	1.31368e-006
841	1.31068e-006
842	1.30769e-006
843	1.30471e-006
844	1.30173e-006
845	1.29877e-006
846	1.29582e-006
847	1.29288e-006
848	1.28995e-006
849	1.28703e-006
850	1.28411e-006
851	1.28121e-006
852	1.27832e-006
853	1.27544e-006
854	1.27256e-006
855	1.2697e-006
856	1.26685e-006
857	1.264e-006
858	1.26117e-006
859	1.25835e-006
860	1.25553e-006
861	1.25272e-006
862	1.24993e-006
863	1.24714e-006
864	1.24436e-006
865	1.2416e-006
866	1.23884e-006
867	1.23609e-006
868	1.23335e-006
869	1.23061e-006
870	1.22789e-006
871	1.22518e-006
872	1.22247e-006
873	1.21978e-006
874	1.21709e-006
875	1.21441e-006
876	1.21174e-006
877	1.20908e-006
878	1.20643e-006
879	1.20379e-006
880	1.20115e-006
881	1.19853e-006
882	1.19591e-006
883	1.1933e-006
884	1.1907e-006
885	1.18811e-006
886	1.18553e-006
887	1.18295e-006
888	1.18039e-006
889	1.17783e-006
890	1.17528e-006
891	1.17274e-006
892	1.1702e-006
893	1.16768e-006
894	1.16516e-006
895	1.16265e-006
896	1.16015e-006
897	1.15766e-006
898	1.15518e-006
899	1.1527e-006
900	1.15023e-006
901	1.14777e-006
902	1.14532e-006
903	1.14287e-006
904	1.14043e-006
905	1.13801e-006
906	1.13558e-006
907	1.13317e-006
908	1.13076e-006
909	1.12836e-006
910	1.12597e-006
911	1.12359e-006
912	1.12121e-006
913	1.11885e-006
914	1.11649e-006
915	1.11413e-006
916	1.11179e-006
917	1.10945e-006
918	1.10712e-006
919	1.10479e-006
920	1.10248e-006
921	1.10017e-006
922	1.09787e-006
923	1.09557e-006
924	1.09328e-006
925	1.091e-006
926	1.08873e-006
927	1.08646e-006
928	1.0842e-006
929	1.08195e-006
930	1.07971e-006
931	1.07747e-006
932	1.07524e-006
933	1.07301e-006
934	1.0708e-006
935	1.06858e-006
936	1.06638e-006
937	1.06418e-006
938	1.06199e-006
939	1.05981e-006
940	1.05763e-006
941	1.05546e-006
942	1.0533e-006
943	1.05114e-006
944	1.04899e-006
945	1.04685e-006
946	1.04471e-006
947	1.04258e-006
948	1.04046e-006
949	1.03834e-006
950	1.03623e-006
951	1.03413e-006
952	1.03203e-006
953	1.02994e-006
954	1.02785e-006
955	1.02577e-006
956	1.0237e-006
957	1.02163e-006
958	1.01957e-006
959	1.01752e-006
960	1.01547e-006
961	1.01343e-006
962	1.01139e-006
963	1.00936e-006
964	1.00734e-006
965	1.00532e-006
966	1.00331e-006
967	1.00131e-006
968	9.99308e-007
969	9.97315e-007
970	9.95328e-007
971	9.93347e-007
972	9.91371e-007
973	9.89402e-007
974	9.87438e-007
975	9.85481e-007
976	9.83529e-007
977	9.81582e-007
978	9.79642e-007
979	9.77707e-007
980	9.75778e-007
981	9.73855e-007
982	9.71938e-007
983	9.70026e-007
984	9.68119e-007
985	9.66219e-007
986	9.64324e-007
987	9.62434e-007
988	9.6055e-007
989	9.58672e-007
990	9.56799e-007
991	9.54931e-007
992	9.53069e-007
993	9.51213e-007
994	9.49361e-007
995	9.47516e-007
996	9.45675e-007
997	9.4384e-007
998	9.42011e-007
999	9.40186e-007
1000	9.38367e-007
